bet_id,user_id,game,bet_ts,stake_usd,outcome,payout_usd,bonus_used,ip,device_id
6185,255,crash,2025-04-03T15:34:00,1.01,lose,0.0,0,192.168.3.173,dev51
6186,255,coinflip,2025-03-14T03:17:00,0.18,win,0.99,0,192.168.0.78,dev51
6187,255,crash,2025-03-28T22:28:00,1.05,win,11.41,0,192.168.4.168,dev51
6188,255,roulette,2025-03-10T11:32:00,11.51,win,107.83,0,192.168.4.142,dev51
6189,255,coinflip,2025-02-26T07:01:00,1.76,lose,0.0,0,192.168.0.150,dev51
6190,255,roulette,2025-03-10T10:23:00,16.32,win,101.14,0,192.168.1.200,dev51
6191,255,crash,2025-03-16T07:28:00,11.76,lose,0.0,0,192.168.0.6,dev51
6192,255,roulette,2025-04-06T06:21:00,0.55,lose,0.0,0,192.168.1.49,dev51
6193,255,roulette,2025-03-01T15:42:00,10.35,lose,0.0,0,192.168.5.102,dev51
6194,255,crash,2025-03-28T14:22:00,9.98,lose,0.0,0,192.168.4.100,dev51
6195,255,roulette,2025-03-17T00:48:00,18.89,lose,0.0,1,192.168.0.22,dev51
6196,255,coinflip,2025-04-06T07:02:00,20.18,win,361.65,0,192.168.5.41,dev51
6197,255,coinflip,2025-04-07T14:59:00,20.53,lose,0.0,0,192.168.2.136,dev51
6198,255,roulette,2025-03-03T12:58:00,0.46,win,6.57,0,192.168.1.240,dev51
6199,255,crash,2025-04-03T05:20:00,1.09,lose,0.0,0,192.168.1.170,dev51
6200,255,coinflip,2025-04-02T02:43:00,11.16,lose,0.0,0,192.168.0.190,dev51
6201,255,roulette,2025-03-22T17:40:00,0.19,lose,0.0,0,192.168.0.18,dev51
6202,255,roulette,2025-03-11T10:13:00,0.43,win,5.9,1,192.168.1.53,dev51
6203,255,roulette,2025-03-10T08:58:00,0.81,lose,0.0,0,192.168.3.111,dev51
6204,256,coinflip,2025-03-16T14:04:00,0.2,lose,0.0,1,192.168.3.125,dev1
6205,256,roulette,2025-03-21T12:26:00,5.89,win,94.85,0,192.168.1.6,dev1
6206,256,crash,2025-03-23T15:45:00,1.08,lose,0.0,0,192.168.2.79,dev1
6207,256,roulette,2025-03-11T01:40:00,9.66,lose,0.0,0,192.168.5.76,dev1
6208,256,roulette,2025-03-03T00:02:00,1.19,lose,0.0,0,192.168.5.78,dev1
6209,256,coinflip,2025-03-22T00:17:00,4.82,lose,0.0,0,192.168.2.162,dev1
6210,256,crash,2025-03-09T06:22:00,2.15,win,7.25,1,192.168.5.233,dev1
6211,256,coinflip,2025-02-27T20:12:00,0.16,win,0.82,0,192.168.5.1,dev1
6212,256,coinflip,2025-03-18T21:08:00,0.54,lose,0.0,0,192.168.1.3,dev1
6213,256,coinflip,2025-03-23T02:25:00,9.47,win,101.15,1,192.168.1.137,dev1
6214,256,roulette,2025-03-19T05:44:00,0.44,win,7.3,0,192.168.0.70,dev1
6215,256,crash,2025-03-10T03:55:00,0.55,lose,0.0,0,192.168.4.125,dev1
6216,256,crash,2025-03-24T14:30:00,10.76,win,145.96,1,192.168.4.189,dev1
6217,256,roulette,2025-02-18T23:37:00,1.9,win,30.03,0,192.168.5.207,dev1
6218,256,coinflip,2025-03-16T03:12:00,8.5,win,152.66,0,192.168.1.223,dev1
6219,256,crash,2025-02-20T04:06:00,0.2,win,3.4,0,192.168.4.74,dev1
6220,256,coinflip,2025-03-27T17:34:00,0.49,lose,0.0,0,192.168.1.98,dev1
6221,256,coinflip,2025-02-25T18:36:00,5.58,win,101.04,0,192.168.5.65,dev1
6222,256,coinflip,2025-03-24T20:21:00,0.54,win,7.99,1,192.168.5.111,dev1
6223,256,roulette,2025-03-24T01:51:00,1.62,win,14.14,0,192.168.1.197,dev1
6224,256,coinflip,2025-02-27T10:27:00,0.49,lose,0.0,0,192.168.5.109,dev1
6225,256,coinflip,2025-02-19T08:18:00,0.22,lose,0.0,0,192.168.2.34,dev1
6226,256,crash,2025-03-03T08:34:00,0.57,win,8.06,0,192.168.3.177,dev1
6227,256,roulette,2025-02-15T17:25:00,8.34,win,132.37,0,192.168.4.63,dev1
6228,256,coinflip,2025-03-18T03:03:00,4.84,win,8.64,0,192.168.2.55,dev1
6229,256,coinflip,2025-03-10T10:03:00,0.93,win,2.8,0,192.168.5.104,dev1
6230,256,crash,2025-02-19T22:48:00,0.21,win,2.1,0,192.168.3.109,dev1
6231,256,coinflip,2025-02-26T18:01:00,0.47,win,3.1,0,192.168.5.246,dev1
6232,256,crash,2025-03-16T04:36:00,0.43,lose,0.0,0,192.168.4.80,dev1
6233,256,coinflip,2025-03-08T18:29:00,0.42,win,1.95,0,192.168.3.138,dev1
6234,256,crash,2025-02-17T07:54:00,0.94,lose,0.0,0,192.168.5.134,dev1
6235,256,roulette,2025-03-02T06:52:00,19.21,lose,0.0,0,192.168.4.106,dev1
6236,256,roulette,2025-03-15T06:38:00,16.97,lose,0.0,0,192.168.5.170,dev1
6237,256,coinflip,2025-03-21T03:12:00,5.97,lose,0.0,0,192.168.4.56,dev1
6238,256,crash,2025-03-22T06:28:00,1.19,win,22.02,0,192.168.0.10,dev1
6239,256,coinflip,2025-03-17T09:15:00,16.81,lose,0.0,0,192.168.4.154,dev1
6240,256,roulette,2025-03-22T00:41:00,5.3,win,57.45,0,192.168.0.132,dev1
6241,257,coinflip,2025-03-10T04:56:00,2.3,lose,0.0,0,192.168.4.206,dev48
6242,257,coinflip,2025-03-02T11:18:00,1.2,win,7.0,0,192.168.3.53,dev48
6243,257,coinflip,2025-03-13T06:05:00,4.7,win,38.51,1,192.168.2.61,dev48
6244,258,crash,2025-02-08T09:18:00,10.07,win,66.99,1,192.168.4.134,dev42
6245,258,roulette,2025-01-07T19:04:00,0.22,win,3.17,1,192.168.5.32,dev42
6246,258,coinflip,2025-01-20T21:05:00,16.96,lose,0.0,0,192.168.4.224,dev42
6247,258,crash,2025-01-29T17:34:00,16.87,lose,0.0,0,192.168.3.22,dev42
6248,258,roulette,2025-02-04T19:11:00,9.87,win,140.5,0,192.168.0.93,dev42
6249,258,coinflip,2025-01-22T05:12:00,0.57,win,1.92,1,192.168.3.161,dev42
6250,258,roulette,2025-02-07T04:55:00,1.02,lose,0.0,1,192.168.1.104,dev42
6251,258,crash,2025-01-23T01:40:00,17.46,win,74.05,0,192.168.2.227,dev42
6252,258,coinflip,2025-01-29T01:57:00,9.34,lose,0.0,0,192.168.2.24,dev42
6253,258,coinflip,2025-01-18T22:13:00,19.13,win,67.23,0,192.168.2.217,dev42
6254,258,crash,2025-02-10T21:08:00,0.54,win,4.6,0,192.168.2.229,dev42
6255,258,crash,2025-02-12T02:13:00,0.58,win,11.04,0,192.168.1.201,dev42
6256,258,crash,2025-02-09T09:54:00,1.77,lose,0.0,0,192.168.2.72,dev42
6257,258,roulette,2025-01-30T22:25:00,8.7,lose,0.0,1,192.168.3.154,dev42
6258,258,crash,2025-02-15T19:55:00,0.2,lose,0.0,0,192.168.4.18,dev42
6259,258,roulette,2025-01-10T20:01:00,5.76,lose,0.0,1,192.168.1.180,dev42
6260,258,coinflip,2025-01-19T17:06:00,2.2,lose,0.0,1,192.168.4.102,dev42
6261,258,coinflip,2025-01-11T15:43:00,9.65,win,151.21,0,192.168.5.93,dev42
6262,258,coinflip,2025-01-20T16:25:00,0.84,lose,0.0,0,192.168.0.201,dev42
6263,258,crash,2025-01-22T10:46:00,16.55,win,209.24,0,192.168.2.9,dev42
6264,258,coinflip,2025-02-13T18:34:00,10.15,win,57.1,1,192.168.4.12,dev42
6265,258,roulette,2025-01-30T18:25:00,11.59,win,33.35,0,192.168.1.30,dev42
6266,258,roulette,2025-02-02T23:39:00,1.18,lose,0.0,0,192.168.0.196,dev42
6267,258,crash,2025-01-27T05:04:00,0.87,win,2.29,0,192.168.4.206,dev42
6268,258,coinflip,2025-02-06T14:28:00,0.56,win,6.95,0,192.168.5.212,dev42
6269,258,crash,2025-01-08T03:41:00,0.24,win,2.1,0,192.168.2.89,dev42
6270,258,coinflip,2025-02-11T00:50:00,1.81,lose,0.0,0,192.168.2.155,dev42
6271,258,coinflip,2025-02-10T05:28:00,23.8,lose,0.0,0,192.168.5.5,dev42
6272,258,crash,2025-01-08T23:26:00,19.14,win,73.76,0,192.168.4.132,dev42
6273,260,roulette,2025-01-15T18:09:00,10.15,lose,0.0,0,192.168.0.142,dev3
6274,260,crash,2025-02-22T08:12:00,20.05,lose,0.0,0,192.168.0.43,dev3
6275,260,roulette,2025-02-23T11:31:00,5.11,lose,0.0,1,192.168.5.75,dev3
6276,260,crash,2025-01-30T08:12:00,4.7,lose,0.0,0,192.168.1.116,dev3
6277,260,coinflip,2025-01-24T21:13:00,4.72,win,75.65,1,192.168.5.134,dev3
6278,260,crash,2025-01-26T05:19:00,0.48,lose,0.0,0,192.168.4.60,dev3
6279,260,crash,2025-02-08T09:53:00,1.89,win,7.88,1,192.168.0.146,dev3
6280,260,crash,2025-01-28T16:31:00,8.47,lose,0.0,0,192.168.3.158,dev3
6281,260,crash,2025-02-18T16:36:00,5.54,lose,0.0,0,192.168.1.251,dev3
6282,260,coinflip,2025-01-30T18:34:00,4.35,lose,0.0,0,192.168.0.11,dev3
6283,260,coinflip,2025-02-17T21:41:00,2.09,lose,0.0,0,192.168.5.79,dev3
6284,260,coinflip,2025-01-24T07:52:00,19.01,lose,0.0,0,192.168.2.154,dev3
6285,261,coinflip,2025-02-18T14:08:00,11.84,win,209.7,0,192.168.3.64,dev60
6286,261,crash,2025-01-29T23:14:00,0.44,win,4.0,0,192.168.2.143,dev60
6287,261,coinflip,2025-02-07T10:12:00,21.45,lose,0.0,0,192.168.3.210,dev60
6288,261,roulette,2025-02-14T22:54:00,10.4,win,78.17,0,192.168.0.224,dev60
6289,261,roulette,2025-02-24T00:59:00,9.06,lose,0.0,0,192.168.5.59,dev60
6290,261,crash,2025-02-08T14:26:00,16.08,win,166.3,0,192.168.4.119,dev60
6291,261,coinflip,2025-01-23T16:23:00,0.51,lose,0.0,0,192.168.1.76,dev60
6292,261,coinflip,2025-01-22T17:05:00,1.68,win,30.6,1,192.168.4.186,dev60
6293,261,coinflip,2025-03-01T18:25:00,5.65,win,48.08,1,192.168.0.150,dev60
6294,261,roulette,2025-02-16T14:43:00,0.44,win,7.73,0,192.168.1.240,dev60
6295,261,roulette,2025-02-21T12:46:00,5.8,win,9.18,0,192.168.0.194,dev60
6296,261,roulette,2025-02-19T21:37:00,5.49,win,57.48,0,192.168.2.100,dev60
6297,261,crash,2025-02-01T15:55:00,5.52,win,45.56,0,192.168.3.226,dev60
6298,261,crash,2025-01-31T11:29:00,9.94,lose,0.0,0,192.168.2.6,dev60
6299,261,coinflip,2025-02-19T14:42:00,0.24,lose,0.0,1,192.168.1.69,dev60
6300,261,roulette,2025-03-03T04:09:00,2.05,lose,0.0,0,192.168.0.58,dev60
6301,261,crash,2025-02-25T13:39:00,4.64,lose,0.0,0,192.168.2.173,dev60
6302,261,coinflip,2025-01-28T21:46:00,5.69,lose,0.0,0,192.168.0.197,dev60
6303,262,coinflip,2025-02-17T07:56:00,18.74,lose,0.0,0,192.168.2.24,dev18
6304,262,crash,2025-03-19T18:11:00,5.86,lose,0.0,0,192.168.1.72,dev18
6305,262,coinflip,2025-02-17T22:07:00,0.17,win,1.01,1,192.168.2.235,dev18
6306,262,crash,2025-03-19T03:56:00,10.16,lose,0.0,0,192.168.0.211,dev18
6307,263,crash,2025-02-18T17:25:00,0.19,lose,0.0,0,192.168.3.131,dev44
6308,263,coinflip,2025-03-04T03:33:00,5.14,lose,0.0,0,192.168.1.22,dev44
6309,263,roulette,2025-02-14T22:02:00,2.37,lose,0.0,0,192.168.4.88,dev44
6310,263,coinflip,2025-02-16T13:25:00,19.1,lose,0.0,0,192.168.1.187,dev44
6311,263,crash,2025-03-02T00:46:00,0.82,lose,0.0,0,192.168.3.156,dev44
6312,263,crash,2025-02-15T20:27:00,16.33,lose,0.0,0,192.168.4.13,dev44
6313,263,roulette,2025-03-19T05:21:00,4.2,lose,0.0,1,192.168.4.233,dev44
6314,263,coinflip,2025-03-15T11:47:00,0.59,win,9.62,0,192.168.4.233,dev44
6315,263,coinflip,2025-03-18T13:22:00,2.35,win,36.92,0,192.168.4.59,dev44
6316,263,roulette,2025-02-23T00:29:00,0.49,win,1.5,0,192.168.4.221,dev44
6317,263,roulette,2025-03-15T06:00:00,1.64,win,24.95,0,192.168.5.218,dev44
6318,263,crash,2025-03-14T19:19:00,0.96,win,13.91,1,192.168.5.18,dev44
6319,263,crash,2025-02-17T03:17:00,17.98,lose,0.0,1,192.168.3.39,dev44
6320,263,coinflip,2025-03-02T04:12:00,9.65,lose,0.0,0,192.168.0.158,dev44
6321,263,roulette,2025-02-14T02:07:00,1.91,lose,0.0,0,192.168.0.132,dev44
6322,263,roulette,2025-03-08T01:04:00,0.22,win,3.66,0,192.168.2.254,dev44
6323,263,roulette,2025-03-24T19:07:00,21.97,lose,0.0,1,192.168.2.50,dev44
6324,263,roulette,2025-03-21T04:59:00,0.17,win,0.71,0,192.168.4.75,dev44
6325,263,crash,2025-02-13T02:13:00,0.92,lose,0.0,0,192.168.5.83,dev44
6326,263,roulette,2025-03-19T11:14:00,11.85,lose,0.0,1,192.168.5.157,dev44
6327,263,crash,2025-03-22T13:52:00,23.03,win,309.91,0,192.168.0.64,dev44
6328,263,coinflip,2025-03-02T14:54:00,0.2,win,0.95,0,192.168.3.251,dev44
6329,263,coinflip,2025-03-08T22:39:00,0.19,win,3.11,1,192.168.0.209,dev44
6330,263,coinflip,2025-03-20T22:49:00,2.0,lose,0.0,0,192.168.1.182,dev44
6331,263,coinflip,2025-02-22T16:33:00,0.42,win,7.61,1,192.168.0.108,dev44
6332,263,crash,2025-02-16T08:27:00,8.73,lose,0.0,1,192.168.5.242,dev44
6333,263,crash,2025-03-22T00:15:00,8.37,lose,0.0,1,192.168.2.173,dev44
6334,263,crash,2025-03-09T18:33:00,0.47,win,2.05,1,192.168.1.158,dev44
6335,263,coinflip,2025-02-14T11:46:00,1.14,win,5.67,1,192.168.1.28,dev44
6336,263,crash,2025-03-08T22:02:00,11.71,lose,0.0,0,192.168.0.124,dev44
6337,263,crash,2025-03-08T01:24:00,5.92,win,73.15,0,192.168.2.216,dev44
6338,263,coinflip,2025-02-14T03:07:00,0.18,win,2.6,0,192.168.0.50,dev44
6339,263,coinflip,2025-03-07T03:16:00,0.19,win,2.85,1,192.168.4.50,dev44
6340,263,roulette,2025-03-05T11:14:00,18.09,win,266.87,0,192.168.5.81,dev44
6341,263,roulette,2025-03-16T08:31:00,0.96,lose,0.0,1,192.168.2.124,dev44
6342,263,roulette,2025-03-09T04:41:00,0.21,win,0.76,1,192.168.0.101,dev44
6343,263,coinflip,2025-03-12T20:09:00,17.72,win,150.19,1,192.168.4.193,dev44
6344,263,crash,2025-02-22T11:08:00,5.49,win,49.26,0,192.168.5.47,dev44
6345,264,crash,2025-02-25T05:49:00,0.58,lose,0.0,0,192.168.0.247,dev42
6346,264,coinflip,2025-02-26T07:29:00,0.58,win,8.31,0,192.168.3.170,dev42
6347,264,coinflip,2025-01-19T23:45:00,2.37,win,3.87,0,192.168.3.103,dev42
6348,264,coinflip,2025-01-22T06:11:00,19.73,win,82.51,0,192.168.5.122,dev42
6349,264,coinflip,2025-02-21T16:51:00,0.82,win,2.51,0,192.168.0.8,dev42
6350,264,coinflip,2025-02-08T03:21:00,0.19,lose,0.0,0,192.168.0.171,dev42
6351,264,roulette,2025-02-16T21:35:00,0.86,lose,0.0,0,192.168.0.120,dev42
6352,264,roulette,2025-02-23T21:26:00,0.57,win,10.0,0,192.168.2.252,dev42
6353,264,coinflip,2025-01-17T04:36:00,11.39,lose,0.0,0,192.168.0.204,dev42
6354,264,coinflip,2025-02-02T06:22:00,0.21,win,2.48,0,192.168.2.223,dev42
6355,265,crash,2025-02-09T15:30:00,0.2,lose,0.0,0,192.168.3.237,dev1
6356,265,roulette,2025-02-12T13:49:00,1.2,win,8.83,0,192.168.0.189,dev1
6357,265,roulette,2025-01-08T16:12:00,23.86,lose,0.0,0,192.168.2.191,dev1
6358,265,roulette,2025-02-07T07:15:00,22.96,lose,0.0,0,192.168.1.150,dev1
6359,265,coinflip,2025-01-06T03:41:00,1.95,lose,0.0,1,192.168.2.132,dev1
6360,265,roulette,2025-02-03T15:25:00,4.84,win,67.6,0,192.168.5.129,dev1
6361,265,coinflip,2025-02-05T19:16:00,10.66,lose,0.0,1,192.168.0.11,dev1
6362,265,crash,2025-01-08T07:30:00,17.1,win,168.42,0,192.168.0.107,dev1
6363,265,roulette,2025-01-19T05:05:00,18.96,lose,0.0,0,192.168.1.211,dev1
6364,265,crash,2025-02-09T10:09:00,0.5,win,2.33,0,192.168.5.190,dev1
6365,265,coinflip,2025-02-01T20:34:00,20.68,lose,0.0,0,192.168.1.5,dev1
6366,265,roulette,2025-01-10T23:38:00,10.6,lose,0.0,1,192.168.0.93,dev1
6367,265,coinflip,2025-02-11T00:09:00,0.21,win,3.2,1,192.168.5.170,dev1
6368,265,coinflip,2025-01-22T06:39:00,0.57,win,7.25,0,192.168.0.73,dev1
6369,265,crash,2025-02-14T05:05:00,0.86,lose,0.0,0,192.168.4.83,dev1
6370,265,coinflip,2025-02-03T01:58:00,0.22,win,0.76,0,192.168.1.99,dev1
6371,265,crash,2025-01-28T02:02:00,5.06,lose,0.0,0,192.168.5.39,dev1
6372,265,coinflip,2025-02-14T21:47:00,0.43,win,7.45,1,192.168.5.97,dev1
6373,265,roulette,2025-02-15T09:49:00,0.88,win,2.64,0,192.168.1.67,dev1
6374,265,crash,2025-01-23T10:23:00,0.17,lose,0.0,1,192.168.3.194,dev1
6375,265,roulette,2025-02-02T09:17:00,8.28,lose,0.0,0,192.168.4.168,dev1
6376,265,roulette,2025-02-09T01:53:00,2.05,lose,0.0,0,192.168.5.144,dev1
6377,265,roulette,2025-02-13T16:40:00,0.57,lose,0.0,0,192.168.5.48,dev1
6378,265,roulette,2025-02-08T16:30:00,0.17,lose,0.0,1,192.168.2.190,dev1
6379,265,roulette,2025-01-26T21:48:00,0.17,lose,0.0,1,192.168.0.31,dev1
6380,265,roulette,2025-02-02T23:13:00,4.36,win,21.31,1,192.168.4.46,dev1
6381,265,roulette,2025-02-13T09:58:00,0.47,lose,0.0,0,192.168.2.38,dev1
6382,265,crash,2025-01-29T11:42:00,2.23,lose,0.0,0,192.168.2.53,dev1
6383,265,crash,2025-02-15T20:49:00,11.96,lose,0.0,1,192.168.3.127,dev1
6384,265,roulette,2025-01-20T15:42:00,0.54,lose,0.0,0,192.168.3.182,dev1
6385,265,crash,2025-02-01T21:09:00,8.31,lose,0.0,0,192.168.1.175,dev1
6386,265,roulette,2025-01-27T17:50:00,0.23,lose,0.0,1,192.168.5.76,dev1
6387,265,roulette,2025-02-13T09:50:00,5.53,lose,0.0,0,192.168.1.179,dev1
6388,265,crash,2025-01-29T06:09:00,0.54,lose,0.0,1,192.168.5.250,dev1
6389,265,roulette,2025-01-27T18:45:00,19.06,win,282.45,0,192.168.1.15,dev1
6390,265,coinflip,2025-01-07T22:00:00,1.62,win,21.68,0,192.168.1.241,dev1
6391,265,roulette,2025-02-07T05:53:00,0.22,lose,0.0,0,192.168.5.9,dev1
6392,265,crash,2025-02-04T02:18:00,0.99,lose,0.0,0,192.168.0.103,dev1
6393,265,crash,2025-02-14T04:59:00,12.0,lose,0.0,1,192.168.5.80,dev1
6394,265,roulette,2025-01-28T05:46:00,4.85,lose,0.0,0,192.168.2.85,dev1
6395,265,coinflip,2025-02-12T03:14:00,1.82,lose,0.0,0,192.168.0.172,dev1
6396,265,roulette,2025-01-17T01:14:00,0.17,lose,0.0,0,192.168.0.109,dev1
6397,265,crash,2025-02-15T17:14:00,0.17,lose,0.0,0,192.168.0.43,dev1
6398,265,crash,2025-02-09T22:54:00,0.21,lose,0.0,0,192.168.3.164,dev1
6399,265,roulette,2025-01-20T06:08:00,1.18,lose,0.0,0,192.168.1.160,dev1
6400,265,crash,2025-02-12T06:49:00,1.16,lose,0.0,0,192.168.2.2,dev1
6401,265,roulette,2025-01-20T23:28:00,0.52,win,5.44,0,192.168.0.159,dev1
6402,265,roulette,2025-01-17T06:42:00,10.57,win,200.94,1,192.168.3.119,dev1
6403,265,coinflip,2025-02-04T20:28:00,4.63,lose,0.0,0,192.168.3.229,dev1
6404,266,coinflip,2025-02-03T18:48:00,0.41,lose,0.0,0,192.168.1.69,dev54
6405,266,crash,2025-01-21T14:55:00,0.96,win,15.07,0,192.168.4.245,dev54
6406,266,roulette,2025-01-31T01:43:00,0.46,win,4.79,1,192.168.2.42,dev54
6407,266,crash,2025-02-19T11:13:00,1.0,lose,0.0,0,192.168.2.32,dev54
6408,266,coinflip,2025-01-22T01:54:00,4.29,lose,0.0,0,192.168.2.149,dev54
6409,266,roulette,2025-02-15T17:37:00,0.42,win,4.91,1,192.168.2.83,dev54
6410,266,roulette,2025-02-11T21:44:00,5.25,lose,0.0,0,192.168.1.137,dev54
6411,266,crash,2025-01-31T19:46:00,11.77,lose,0.0,0,192.168.5.172,dev54
6412,266,crash,2025-01-27T08:55:00,18.81,win,252.18,1,192.168.3.222,dev54
6413,266,roulette,2025-02-14T04:26:00,0.2,lose,0.0,0,192.168.4.66,dev54
6414,266,roulette,2025-02-25T19:18:00,5.34,win,103.91,1,192.168.4.128,dev54
6415,266,coinflip,2025-02-20T18:21:00,0.56,win,1.69,0,192.168.5.116,dev54
6416,266,crash,2025-02-08T14:33:00,1.16,win,14.92,1,192.168.1.38,dev54
6417,266,roulette,2025-02-09T17:54:00,0.88,win,17.23,0,192.168.4.239,dev54
6418,266,coinflip,2025-02-04T16:17:00,1.96,lose,0.0,0,192.168.3.172,dev54
6419,266,coinflip,2025-01-19T02:51:00,0.19,lose,0.0,0,192.168.3.53,dev54
6420,266,roulette,2025-02-06T23:37:00,2.21,win,11.51,0,192.168.0.166,dev54
6421,266,crash,2025-01-31T07:31:00,18.89,win,233.82,0,192.168.1.168,dev54
6422,266,roulette,2025-02-03T01:06:00,17.01,win,83.52,0,192.168.0.167,dev54
6423,266,roulette,2025-01-27T18:03:00,0.45,lose,0.0,0,192.168.5.159,dev54
6424,266,coinflip,2025-02-20T14:23:00,0.58,lose,0.0,1,192.168.1.97,dev54
6425,266,crash,2025-02-21T11:34:00,4.27,lose,0.0,0,192.168.3.135,dev54
6426,266,roulette,2025-02-11T15:47:00,0.53,win,1.25,0,192.168.1.12,dev54
6427,266,coinflip,2025-02-15T12:59:00,4.66,lose,0.0,1,192.168.4.82,dev54
6428,266,roulette,2025-01-23T16:19:00,0.5,win,5.73,0,192.168.0.5,dev54
6429,266,crash,2025-02-03T16:26:00,0.21,win,1.79,0,192.168.5.12,dev54
6430,266,crash,2025-02-17T03:50:00,22.45,lose,0.0,0,192.168.0.100,dev54
6431,266,coinflip,2025-01-17T07:05:00,2.0,lose,0.0,0,192.168.5.146,dev54
6432,266,coinflip,2025-02-02T13:06:00,11.63,win,179.15,0,192.168.3.29,dev54
6433,266,coinflip,2025-02-10T10:39:00,8.37,lose,0.0,0,192.168.1.205,dev54
6434,266,coinflip,2025-02-02T11:43:00,0.4,lose,0.0,0,192.168.5.179,dev54
6435,266,coinflip,2025-01-28T22:56:00,2.12,lose,0.0,0,192.168.5.113,dev54
6436,266,coinflip,2025-02-15T00:49:00,21.7,win,241.92,0,192.168.2.44,dev54
6437,266,crash,2025-01-21T02:04:00,11.49,lose,0.0,0,192.168.5.87,dev54
6438,266,coinflip,2025-01-22T00:14:00,1.05,win,10.25,1,192.168.3.94,dev54
6439,267,coinflip,2025-03-10T10:45:00,4.45,lose,0.0,0,192.168.4.96,dev48
6440,267,roulette,2025-04-07T14:58:00,0.17,win,3.39,1,192.168.4.112,dev48
6441,267,coinflip,2025-03-14T00:19:00,1.19,lose,0.0,0,192.168.2.235,dev48
6442,268,coinflip,2025-02-14T06:53:00,11.76,win,153.64,1,192.168.5.124,dev22
6443,268,coinflip,2025-02-15T13:05:00,0.82,lose,0.0,1,192.168.0.173,dev22
6444,268,coinflip,2025-01-13T11:23:00,21.87,lose,0.0,0,192.168.4.23,dev22
6445,268,crash,2025-02-21T15:46:00,1.88,lose,0.0,0,192.168.2.59,dev22
6446,268,roulette,2025-01-27T21:19:00,0.84,lose,0.0,0,192.168.2.38,dev22
6447,268,roulette,2025-01-28T06:49:00,0.48,win,6.97,0,192.168.0.61,dev22
6448,268,crash,2025-01-19T02:53:00,22.05,lose,0.0,0,192.168.4.110,dev22
6449,268,roulette,2025-02-07T03:03:00,0.2,win,2.62,0,192.168.5.156,dev22
6450,268,coinflip,2025-02-14T20:49:00,11.66,lose,0.0,0,192.168.4.17,dev22
6451,268,coinflip,2025-01-24T23:50:00,4.4,lose,0.0,0,192.168.5.216,dev22
6452,268,roulette,2025-02-03T17:33:00,4.36,win,8.16,0,192.168.3.209,dev22
6453,268,coinflip,2025-01-13T13:48:00,0.97,lose,0.0,0,192.168.4.209,dev22
6454,268,coinflip,2025-02-22T09:17:00,1.6,win,28.43,0,192.168.1.245,dev22
6455,268,crash,2025-01-14T12:11:00,23.28,lose,0.0,1,192.168.5.6,dev22
6456,268,roulette,2025-02-14T13:33:00,8.03,win,51.75,0,192.168.3.14,dev22
6457,268,crash,2025-01-14T22:01:00,2.01,win,14.74,1,192.168.5.52,dev22
6458,268,crash,2025-02-09T20:46:00,5.16,lose,0.0,0,192.168.4.98,dev22
6459,268,roulette,2025-02-12T19:16:00,0.17,lose,0.0,0,192.168.3.117,dev22
6460,268,coinflip,2025-01-18T15:20:00,0.42,lose,0.0,0,192.168.0.106,dev22
6461,269,roulette,2025-01-23T00:45:00,4.96,win,95.17,0,192.168.2.62,dev59
6462,269,crash,2025-01-25T05:46:00,4.7,win,9.31,0,192.168.4.63,dev59
6463,269,crash,2025-01-24T04:47:00,0.22,win,2.41,0,192.168.1.20,dev59
6464,269,coinflip,2025-02-09T01:38:00,0.21,lose,0.0,1,192.168.3.85,dev59
6465,269,coinflip,2025-02-20T19:17:00,1.2,win,8.18,0,192.168.3.163,dev59
6466,269,roulette,2025-01-24T13:17:00,1.02,win,4.66,0,192.168.5.237,dev59
6467,269,coinflip,2025-02-07T14:08:00,0.17,lose,0.0,0,192.168.5.184,dev59
6468,269,roulette,2025-02-12T20:05:00,0.48,win,3.58,0,192.168.3.142,dev59
6469,269,coinflip,2025-02-12T06:02:00,0.17,lose,0.0,0,192.168.2.108,dev59
6470,269,crash,2025-01-24T17:22:00,0.46,lose,0.0,0,192.168.4.210,dev59
6471,269,crash,2025-02-09T02:44:00,8.27,win,14.3,0,192.168.4.120,dev59
6472,269,crash,2025-02-09T18:34:00,22.92,lose,0.0,0,192.168.2.27,dev59
6473,269,roulette,2025-02-11T05:59:00,0.22,lose,0.0,0,192.168.5.252,dev59
6474,269,crash,2025-02-03T02:20:00,0.53,win,8.43,0,192.168.4.198,dev59
6475,269,crash,2025-01-28T09:48:00,1.79,lose,0.0,0,192.168.2.230,dev59
6476,269,crash,2025-01-27T03:46:00,1.97,lose,0.0,0,192.168.0.64,dev59
6477,269,crash,2025-01-28T00:34:00,5.95,win,45.13,0,192.168.4.139,dev59
6478,269,coinflip,2025-01-30T07:34:00,1.19,lose,0.0,1,192.168.1.95,dev59
6479,269,coinflip,2025-02-07T13:23:00,0.18,win,2.33,1,192.168.1.85,dev59
6480,269,crash,2025-02-24T12:16:00,1.05,win,5.62,0,192.168.0.68,dev59
6481,269,coinflip,2025-02-25T16:15:00,8.7,win,37.0,0,192.168.5.247,dev59
6482,269,coinflip,2025-01-19T19:21:00,0.5,lose,0.0,1,192.168.5.183,dev59
6483,270,coinflip,2025-03-01T16:51:00,8.26,lose,0.0,0,192.168.0.182,dev54
